id,phase1_dps,phase2_dps,phase3_dps,FK_player_id
1523,3348.6,2560.24,2846.6,PearlsForSwine.9152
1524,27165.92,24271.82,30985.34,Frank.5183
1525,35852.25,31382.63,41973.99,Powermath.8279
1526,19023.34,22246.55,31811.73,Locke Trufeld.7851
1527,46890.74,49374.87,40769.54,Narcin Roc.3018
1528,2107.37,1794.0,1390.11,Ice Monarch.5306
1529,26543.97,24776.18,29763.18,Kawaii Belle.6401
1530,23278.82,20976.0,15389.97,Arlinto.4531
1531,16687.5,19742.53,15645.81,Sadistic.1572
1532,21381.92,25917.67,26053.21,orfane.2635
1533,4642.45,4354.09,5510.4,Fluororuby.7384
1534,28821.12,22904.64,17240.92,Jerus.4350
1535,18365.8,19056.05,14653.77,Mysticalkitty.7569
1536,17007.53,17407.79,24029.18,Rhavoreth.1350
1537,2776.4,2191.94,3340.26,Narcin Roc.3018
1538,23612.92,23047.49,17787.07,obie.6017
1539,28380.15,29148.11,31434.77,Saltmaker.9532
1540,28899.38,25024.27,19058.64,CloudyClairity.6579
1541,2554.05,2038.06,1926.59,Pruds Alt.2965
1542,22408.28,19325.57,21102.09,TheBravishOne.2895
1543,20796.71,21401.1,21848.03,Ciera.1482
1544,33252.66,36031.57,31138.12,IllusionThree.1085
1545,31495.65,27052.52,34165.94,thoughtsforapenny.9624
1546,3966.95,2590.41,3490.32,Llyric.9837
1547,42911.18,40839.88,41909.32,Liliaceae.8016
1548,21609.34,22164.38,26142.44,Hektor.1207
1549,29058.61,24366.35,28103.06,Elly.7924
1550,21521.57,20176.43,18312.29,sammyrai.6289
1551,49161.14,39434.12,36296.05,Agro.8921
1552,41780.03,38168.53,35724.89,Exucator.4350
1553,39242.65,25540.49,31291.56,slamerlol.3726
1554,10409.6,10206.31,10516.69,klicken.4593
1555,4229.97,3040.39,4879.87,Valdrath.4761
1556,13605.77,9858.17,13321.24,SmokedSnail.8136
1557,22743.22,12319.05,12591.21,Markodius.4076
1558,30126.64,22673.58,27684.19,IlikeSonic.1039
1559,28634.73,25848.3,26244.03,Kuchta.7028
1560,20817.99,20210.21,17689.7,shadow.4052
1561,15395.34,9963.2,19408.33,Mulkor.8571
1562,3742.4,3175.78,4123.21,Raykanoth.3705
1563,26562.67,17565.62,24425.37,Platypus.9102
1564,14240.58,9343.49,7954.88,Trinner.7091
1565,25031.35,25067.51,23318.26,aFlyingGuru.7249
1566,4256.39,5995.96,3705.49,Coupon.7259
1567,26096.35,22267.24,32289.93,caedus.9016
1568,22808.92,26674.89,29038.47,Ravlen.2734
1569,27985.72,31273.33,29258.63,fatihso.7258
1570,21325.67,16865.73,16455.0,thetykiller.8654
1571,41317.47,30481.66,47008.96,XCatchMeX.2690
1572,24288.1,21674.36,24339.64,LincoHd.4597
1573,19603.48,25007.18,31919.53,Almdudler.6147
1574,5125.89,5022.12,7102.45,Tigasis Rokumon.3586
1575,36009.08,33589.83,33638.3,Auraya Fox.4298
1576,13336.32,10156.34,11895.96,Kieran.4672
1577,27737.44,23725.44,18292.17,NeptunVII.4695
1578,13821.15,12459.22,22270.3,Riahla.9015
1579,4299.43,2887.85,2986.18,Kessy.7328
1580,38452.27,40745.12,42619.01,Nasbit.3240
1581,10089.93,13029.54,7799.04,SmoovRihx.2789
1582,24710.33,28841.25,32963.08,hot pot hero.4509
1583,1982.53,1563.14,800.11,Angelz.8419
1584,25274.42,35609.11,33242.8,SSparkii.3726
1585,22507.09,21016.53,24477.3,Hobie Kytty.5691
1586,18806.16,21654.34,24449.38,Alpha Nexus.3124
1587,22871.93,25957.97,26971.06,xpldrox.6849
1588,2772.7,3230.95,2967.03,Nasberada.7340
1589,25669.31,27683.25,1980.08,HeliosMagi.9867
1590,29377.8,24350.0,20221.7,Tiger.9786
1591,11991.3,11600.65,3164.6,Colathan.3274
1592,29935.61,28466.39,0.0,AutomaticFrenzy.3879
1593,1472.19,2231.47,628.41,TacoLord.3462
1594,19232.98,18380.76,4078.73,coldasblood.7150
1595,9504.15,10901.91,5140.63,paisleypaesan.5402
1596,30033.7,23008.46,5446.51,Xamnam.1298
1597,22337.15,22486.02,185.87,Clarical.2945
1598,11618.87,9520.28,1638.57,Brightfern.2490
1599,1659.35,3012.92,108.25,Nightrunner.4896
1600,2873.59,3039.84,747.62,Naturecat.6842
1601,30523.11,26167.2,36322.43,GEHZ.8965
1602,5179.66,5358.88,6023.7,Rinoku.1029
1603,13900.79,29680.4,29303.54,Fusion.9067
1604,37162.63,29247.44,0.0,Waldorn.5643
1605,16225.58,13687.63,19318.02,Chikarasu.1872
1606,19514.82,16361.6,4236.13,MeowMay.6234
1607,26291.13,25382.11,6836.02,Leonardin.1953
1608,27644.92,22430.35,18446.31,wanerok.3256
1609,22810.97,23284.45,29506.69,Tobbao.1850
1610,3736.29,3949.31,5541.04,ERmoshi.6407
1611,19498.9,18287.42,7233.37,sneb.5983
1612,18654.41,15698.59,525.54,patiig.2378
1613,3382.63,2326.03,1036.2,beeboo.7964
1614,26494.38,19581.72,347.28,Sidestep.2069
1615,17379.95,13755.32,0.0,Atisah.4586
1616,38480.75,28631.83,4402.07,Yurugani.1679
1617,18365.29,12481.22,5161.52,MaxOpShooter.7614
1618,16826.08,12616.97,3244.35,Dark Volox.2389
1619,1959.14,719.49,0.0,BahamutKLoKDragoon.9546
1620,18496.15,15245.36,588.04,ellie.5369
1621,2296.85,2645.57,3178.73,Nieam.4305
1622,21546.79,24482.04,24522.41,Girlofdeath.6850
1623,24377.6,20946.85,21030.54,Abbey.6583
1624,18903.4,20491.52,24333.97,NoxMagus.1786
1625,28659.27,27985.69,27958.97,j p m c.7352
1626,4515.8,4282.42,4798.24,Scooter.8012
1627,34469.06,33796.12,36173.16,Yin.6089
1628,24385.93,29083.82,28162.7,PuceOrpheus.5390
1629,23250.4,23804.81,24618.62,Fairytail.4932
1630,27412.24,27453.24,31067.54,Zandrien.2896
1631,34222.22,34098.64,37100.97,Charr Envoy.4068
1632,7877.5,6768.14,8233.94,Arcageon.2074
1633,36131.6,44103.93,40843.72,Mad Ogre.1042
1634,19201.77,15324.37,17607.62,Serene.5467
1635,31055.87,28208.51,34785.67,kowolo.7619
1636,4293.06,4530.54,3996.25,xib.3640
1637,34322.36,28368.75,32466.57,havs.8167
1638,26474.27,25164.61,23248.92,Prismatic.2084
1639,29993.23,29609.86,34136.35,jekyllandaldehyde.7018
1640,42476.6,36811.63,48966.82,BHamlyn.2601
1641,24224.58,22876.26,24009.51,Seymor.8074
1642,26022.68,30899.36,29322.16,Trystan.5168
1643,3955.54,3944.09,3114.64,Malephar.3579
1644,41817.74,34791.57,45858.88,Phoenix.2518
1645,29534.49,30267.59,26157.58,Mikey Daggers.3196
1646,1452.47,1811.04,1165.73,Wyrm.7926
1647,31648.77,25157.51,33236.11,TheBravishOne.2895
1648,26617.89,20497.65,30886.54,HeyItsWesley.3674
1649,24788.95,27077.83,27514.87,Averyn.5072
1650,26301.9,25709.16,24313.03,Jmbo.2069
1651,46082.71,41904.62,51717.13,austinms.1654
1652,47451.75,41566.8,37846.07,Emikadon.8542
1653,22147.47,19434.23,24666.56,Antares.8154
1654,6643.83,6204.31,3540.66,Tyuu.3790
1655,28672.94,28018.18,29419.39,Steampunkengineer.7146
1656,21290.22,24311.78,25657.83,Meta.1687
1657,23080.22,36663.0,35885.08,sheo.9187
1658,29851.45,30853.79,29157.91,GeneralRath.4192
1659,26172.12,29498.22,28634.22,Damnitz.8012
1660,32762.19,36294.47,37391.6,jekyllandaldehyde.7018
1661,16819.53,11104.98,5848.33,VinceKuzua.4981
1662,26922.03,15772.48,24187.94,Lorax.5068
1663,2459.42,1923.87,2485.36,Liat Drazil.1942
1664,31966.21,26856.72,6356.63,El gran pug.3218
1665,12794.74,14351.6,11296.03,Endre.4983
1666,3935.34,3475.68,3240.87,Blockhead Magee.3092
1667,13390.74,8557.71,7554.35,the heavens eye.5398
1668,38501.08,40605.68,34694.37,Dan Bones.9038
1669,36842.32,38771.91,40661.71,mysterious banana.7180
1670,15693.63,11828.75,20167.38,aldowa.9367
1671,1291.12,3347.21,1654.43,RoyalWabbit.8359
1672,29853.05,28383.56,20803.87,Cuba.6904
1673,22228.8,28555.67,21818.26,Atsterk.6574
1674,14641.59,15294.13,11639.47,GrumpyTBK.3761
1675,37097.08,38131.74,44797.7,inYOUrFaCe.2458
1676,24771.23,21470.7,27202.91,Makar.9150
1677,5532.61,5115.4,6742.32,Black Jack.1270
1678,16348.85,7976.02,16880.58,Gwenis.4673
1679,22539.11,19815.75,27939.2,Zazvi.8602
1680,21494.02,13266.37,20571.84,Tomdok.6327
1681,20116.39,18715.14,18369.2,Sonea.4360
1682,25603.19,27391.32,30145.82,Aviator.3904
1683,23765.28,24707.27,30744.93,arkeno.3742
1684,20718.52,24058.38,28286.32,Reki.7192
1685,4182.32,4606.35,4721.75,King of Eagles.9574
1686,7128.02,5285.68,5991.16,Nacilia.6478
1687,20242.64,17397.65,28694.99,FinisNoctae.2547
1688,28484.27,26450.11,31954.52,Mononocle.2164
1689,17178.07,13853.62,26032.27,lisa.1429
1690,37554.72,38645.46,47403.02,Root the Kid.1026
1691,20243.52,22130.06,22505.37,led.3147
1692,2787.36,2566.12,2845.75,lazypanda.4561
1693,27211.93,22024.82,26219.78,Haymaker.8079
1694,28121.79,22494.96,24506.54,WaterColour.1457
1695,22949.09,24029.86,27824.93,kapparino.5207
1696,25313.72,13559.89,24261.91,Omega.6801
1697,5224.43,4805.52,6693.49,Frank.3457
1698,32429.09,34978.24,32885.91,purgi.7603
1699,19771.34,31030.28,27873.68,Koine.1867
1700,32138.35,35233.57,20217.0,Dworamur.8572
1701,29569.81,25560.84,31457.09,Oni Suskai.3670
1702,26842.53,22215.21,26239.03,Ciera.1482
1703,2863.09,2793.17,2469.03,Liliaceae.8016
1704,29768.72,28243.39,28363.59,Elly.7924
1705,35790.24,35803.45,43316.84,MrAverageJoe.8324
1706,20000.59,13376.41,24517.81,Hektor.1207
1707,23249.07,30602.46,21351.65,Llyric.9837
1708,19219.04,23695.77,31264.76,marsbars.2318
1709,3355.55,3828.8,4716.41,Miko.6584
1710,12308.96,21068.85,23181.03,sammy.9208
1711,17186.94,16773.99,14281.77,jkofortytwo.1795
1712,24041.94,24035.72,25314.03,Pollopen.4028
1713,5151.52,4392.92,3868.08,Kung.9306
1714,25366.27,27553.55,19544.11,Swedush.7539
1715,25876.42,27770.94,35073.97,Randh.8953
1716,33345.91,32809.53,39036.62,Luanne.9052
1717,4191.09,3505.22,3680.56,Ymina.6397
1718,20556.64,22630.72,20423.77,Cabal Slaver.6820
1719,31945.73,33611.1,23230.08,Orabusu.6085
1720,39956.88,36170.88,41150.68,Vic.2510
1721,26930.84,22460.77,22020.13,Sylca.3584
1722,3664.34,2772.87,3304.85,Tahlia.1835
1723,14987.76,28919.15,34378.46,Mezikat.8275
1724,31580.98,30116.59,33756.47,Commissar G.3795
1725,21896.73,34497.59,39159.97,Ecila.4071
1726,17760.5,22886.45,19314.53,MrsSad.9803
1727,23186.49,26147.44,28604.53,EggHeadz.6049
1728,5162.05,7444.26,6354.26,Chifolk.4758
1729,20945.44,18581.65,16659.33,sarcasmalt.8743
1730,22335.3,21152.44,27159.57,Hazard.6157
1731,26378.11,18234.29,0.0,freddy.9524
1732,4928.89,5517.12,4005.49,Saraiguma.7652
1733,29205.11,23678.4,27089.87,Flummox.4520
1734,36411.57,25624.18,28075.82,AYAYAYAYAYAYAYAYAYAYAYAYAYA.9104
1735,27229.59,23791.21,16111.22,KRNelson.9863
1736,10626.27,15446.04,9114.49,ethearia.3640
1737,15131.0,15377.44,19649.7,Ryoshi Death.4627
1738,1425.62,1833.3,1875.46,deker.7923
1739,21249.92,12235.84,19945.68,Xyfurion.9231
1740,32505.49,27411.55,37262.26,MrAverageJoe.8324
1741,7886.47,5752.42,0.0,Svnicnik.4316
1742,20418.58,15963.09,0.0,mikesch.9308
1743,4193.99,4532.79,804.0,ArezZn.8341
1744,27199.7,24018.77,0.0,Azrael.4139
1745,12585.43,23059.93,0.0,Pillar Of Autumn.7495
1746,18356.08,15204.42,9098.6,LunarDeLuna.4123
1747,6309.98,5360.67,392.0,Flluxhie.8035
1748,16281.36,16217.1,0.0,Callek.7196
1749,32170.45,21610.04,0.0,Karagee.6830
1750,19979.98,6249.18,0.0,DieQewin.2649
1751,5210.92,4817.75,5913.79,Detaros.1034
1752,31295.24,37057.29,51340.83,GigaSith.3904
1753,21119.19,16969.66,22067.13,Vox.9063
1754,18484.63,8836.86,24974.14,Samira.6257
1755,12651.05,4829.69,17496.57,leboy.7642
1756,27808.4,18606.43,28957.28,Koko.3296
1757,3750.26,3068.82,3771.15,Anette.4583
1758,19065.65,16351.92,14783.4,Pony.7065
1759,39867.49,46459.5,47827.01,TripleDutch.3467
1760,22637.3,19436.12,22121.36,Broerkonijn.3651
1761,13135.76,13150.82,2299.76,Yuuki.1087
1762,29543.02,19681.81,0.0,ChopSuey.9286
1763,31392.13,30237.26,0.0,S u Ff e R I Xx.6974
1764,7057.76,0.0,0.0,Dragnos natzu.2349
1765,4967.33,6188.06,1629.27,MrJaro.5261
1766,19383.04,0.0,0.0,Amaya.5806
1767,19988.11,21813.15,5417.8,csjmaiki.8172
1768,1602.49,1993.9,873.66,Xara.2761
1769,26604.53,26068.79,1213.9,muffolog.9053
1770,19595.31,13675.96,0.0,Seeker.1453
1771,26211.15,23636.52,31590.26,CortexzSuperior.7935
1772,25597.1,24642.98,30534.22,Neremes.1795
1773,2736.41,2684.96,2957.88,DoppelSlash.5201
1774,20303.68,19585.81,24899.8,mimamelkor.4075
1775,20383.42,21077.26,23286.11,Luigius.3604
1776,4488.94,5547.02,6402.55,kibiboy.7268
1777,16547.24,13511.09,20047.65,Seherat.2310
1778,40567.96,46491.3,49509.44,Rumi.5168
1779,19412.3,25533.04,26904.48,Lyra.5647
1780,45513.07,30239.88,39708.56,Quin.6392
1781,1549.92,958.23,1444.15,Hawthorn.8146
1782,28065.84,17089.24,35419.74,Cerol Brisingr.1893
1783,15459.11,12267.94,17520.46,starscrapr.6470
1784,27891.13,21950.15,25186.39,Hyperscout.3679
1785,23525.79,13261.14,15895.59,Physfix.5689
1786,34879.32,34958.02,41225.73,Meliya.7216
1787,17953.09,8175.98,21734.73,Desu.6153
1788,4992.15,5113.43,6631.81,RageWild.2574
1789,16189.58,15116.19,25254.44,DemonApoX.8257
1790,29152.83,33173.14,36061.03,Justice.5398
1791,35848.82,26695.76,31938.69,DARKI.8294
1792,3342.32,3533.34,2852.38,xCristo.2063
1793,27768.62,26043.09,22734.02,TommyBALL.8257
1794,35894.53,31946.32,33620.8,Acubane.8746
1795,22894.38,6482.96,0.0,smrk.2780
1796,29543.44,26296.86,26934.51,yelle.7165
1797,16459.24,11722.6,15530.24,Myiuri.6870
1798,23315.47,22502.93,23866.89,ssiissii.1240
1799,2436.12,4505.49,3780.71,Topcraft.3521
1800,29459.32,22204.81,30088.13,Vakill.5213
1801,3659.21,3187.15,3880.83,Vorgoth.8597
1802,24463.47,23918.36,17407.05,Nephilim.3907
1803,26553.47,23566.87,12133.73,Altariel.9064
1804,20408.66,20433.08,13238.3,Shamiel.3845
1805,31898.84,39666.27,8797.4,xedes.3751
1806,20913.11,20070.03,18363.0,Ryugu.7369
1807,30070.08,26875.61,19872.13,Blizz.4589
1808,13596.29,7309.35,5817.78,Tsu.1420
1809,23856.34,22646.97,25522.24,lucka.9271
1810,3055.37,3374.15,1924.32,Naked Saber.8719
1811,19070.86,16272.17,20291.25,vorag.2641
1812,29063.34,22001.36,23808.56,GothicusHellfest.3670
1813,18720.88,13355.01,14682.81,jeannot.6327
1814,2504.81,24.25,1722.52,Alucard.1685
1815,22450.08,17443.28,22109.07,Torak.8765
1816,4456.52,3610.15,4018.58,Altenjoyer.6758
1817,36121.27,30107.59,31846.89,Maverick.2718
1818,22013.23,22679.74,26542.41,Nakano.6351
1819,23960.39,14614.03,0.0,Luca.6105
1820,35440.03,33081.97,31096.85,DirtyLama.6592
1821,3851.98,4289.98,1851.62,almirante.6987
1822,18297.63,24546.39,0.0,Rafocale.5270
1823,26035.36,27353.5,0.0,mr knight.9328
1824,19405.62,23259.16,0.0,aliiz.7450
1825,4119.48,5237.96,1066.49,TiroDvD.5416
1826,16702.4,15263.45,16910.54,The Dark Assailant.6970
1827,10956.94,4747.51,8893.24,Entrope.2307
1828,1494.59,1330.0,2395.41,Zwieger.3428
1829,12127.58,9300.17,13831.08,Helldraze.1975
1830,26608.56,24034.64,23327.57,CollectorOfSouls.4359
1831,15923.41,14537.95,10585.22,Gaijinzz.3074
1832,47220.41,53069.15,51673.69,Dusefight.2185
1833,33165.38,23486.86,31875.19,xRdc.3148
1834,30455.76,23476.48,25338.63,KKEngineer.3480
1835,2084.79,2103.62,3221.26,Kumochi.6350
1836,30813.62,27861.26,31294.13,shintao.6392
1837,34597.03,39638.29,37222.94,Boomslang.3719
1838,32004.72,29172.42,26919.8,Rumil.1630
1839,3255.34,3465.8,3091.02,Stephan.1295
1840,43861.86,44926.01,46330.31,Thanatos.7619
1841,18749.14,14602.89,17.1,Rennorb.1029
1842,28170.93,25290.56,7265.51,justin.8291
1843,19042.9,10401.92,4912.75,vCarryMeDaddy.6189
1844,14949.93,18271.03,6571.01,Vithmarias.4280
1845,6535.02,6935.98,1452.9,Everclear.5370
1846,23532.4,20657.85,8.7,Shearen.1620
1847,6259.4,4835.92,490.43,TheErrorCZ.8516
1848,22011.88,23530.56,5173.91,derbinson.7019
1849,12433.31,8336.36,11.88,zodd.4291
1850,36890.74,28239.6,11500.14,Rujhos.8563
1851,29689.9,27832.16,0.0,Ventus.4310
1852,944.54,1048.62,0.0,Akria.5823
1853,38727.32,22098.33,215.98,I am Gosu.3042
1854,18432.22,6250.24,4973.05,NoiteNoturna.3806
1855,36712.89,26848.55,422.44,TheBossVeigar.1306
1856,0.0,0.0,0.0,Acheron.1580
1857,3186.13,1666.42,31.34,Bahamut.5308
1858,25308.74,7016.17,0.0,felipe.2508
1859,17595.57,10895.56,1405.61,PaUGiN.3092
1860,26864.79,12017.01,109.88,rheono.1683
1861,30149.81,28739.64,30981.25,AvatardesKahine.7650
1862,21983.57,23505.71,31832.42,Kakaois.1092
1863,37817.86,33130.95,35961.45,Kisukke.7325
1864,3265.6,936.33,3152.18,Djeraya.4379
1865,39999.96,41084.76,41321.21,Ithamir.5928
1866,40063.68,39683.64,53682.22,Dr Nem.8952
1867,13642.97,14952.29,14661.94,xChris.8904
1868,44086.05,37247.35,47060.24,Daxxed.3056
1869,15806.73,16155.09,26953.79,shyneck.1426
1870,40060.94,35702.8,38888.99,Zalinex.5794
1871,2212.27,1456.83,1382.77,PeacefulSolitude.9703
1872,30633.5,34071.59,9291.91,Sano.6803
1873,18963.0,19719.3,4275.74,Rockie Ryuko.3180
1874,19513.16,20303.41,5942.13,Celestis.9031
1875,15150.57,15804.49,2988.09,revenge.4127
1876,15587.34,16725.18,4417.87,ChopSuey.9286
1877,6205.3,3660.81,3318.51,Teddy Bommer.5642
1878,26158.09,17226.06,5974.89,pesii.2853
1879,6628.34,7561.04,0.0,hage.7069
1880,33199.55,28768.39,966.38,S u Ff e R I Xx.6974
1881,9447.61,6665.51,0.0,luftschatten.3872
1882,14222.68,19018.58,23522.95,Thalos.3925
1883,17447.16,9728.95,15362.06,Roro.6784
1884,2695.23,2593.3,1055.81,august.8016
1885,28664.86,23178.23,20126.91,Marco.4163
1886,34736.08,29872.74,32992.11,Rosenrot.1293
1887,38200.82,40066.44,38648.69,Delta.2109
1888,14208.97,24748.47,16113.41,Nandor.7359
1889,3507.58,3710.21,3361.75,inthemoon.9547
1890,23074.91,24007.6,22431.77,Cheekyrozza.3275
1891,2937.85,2546.51,2759.82,DoppelSlash.5201
1892,26408.16,27949.81,26855.71,Neremes.1795
1893,23626.15,20466.03,12232.12,CortexzSuperior.7935
1894,22023.3,19258.73,14893.88,mimamelkor.4075
1895,19298.88,17651.8,5900.82,Daerog.5273
1896,43868.32,43134.21,44899.32,Rumi.5168
1897,3864.8,5693.36,4911.85,kibiboy.7268
1898,25330.36,19510.82,22084.89,Quin.6392
1899,26617.21,27501.75,23129.16,Lyra.5647
1900,17886.17,10610.29,20493.26,Seryui.7862
1901,33196.07,27953.06,19115.23,roderick.9520
1902,20089.74,10762.52,5302.26,Rupis.6749
1903,33749.09,28852.72,28324.9,Tribun Descius.9271
1904,22285.87,15464.17,15672.51,Izzy.2418
1905,29659.47,25770.78,18307.43,Natsu.2895
1906,4293.81,4254.25,3348.29,Download.3801
1907,16371.64,17649.54,19785.0,utopio.1930
1908,34010.32,25275.22,28555.29,CHRISBBACON.7326
1909,5273.7,4157.09,2827.47,DANTE.4168
1910,21846.86,18863.35,16865.93,Xero.8451
1911,3093.86,2782.33,3893.56,Macalister.8715
1912,18255.25,16611.89,15278.53,Azevedo.9407
1913,25514.96,22573.09,5946.83,Dekar.3271
1914,22193.4,19721.33,28381.14,MLucena.4273
1915,18354.94,22625.47,1721.14,FranTic.7501
1916,3804.5,2634.76,4096.0,Fornalha.8051
1917,16346.7,10513.16,10830.26,Crys.6703
1918,25429.27,22876.93,19674.67,Curupira.5108
1919,18906.42,20365.67,25080.65,Ninja.6742
1920,31201.71,22980.24,22785.35,Zikaxuxu.2839
1921,36834.09,38505.58,43686.05,Blue Tomato.5830
1922,7205.0,4467.81,4331.12,Tyuu.3790
1923,31154.26,32845.9,33405.02,Meta.1687
1924,43609.26,39481.87,42862.45,Damnitz.8012
1925,48719.48,34936.53,47530.13,Antares.8154
1926,30750.13,21660.48,26206.7,Steampunkengineer.7146
1927,20316.43,15735.86,18914.68,jekyllandaldehyde.7018
1928,35652.09,29792.23,28066.27,GeneralRath.4192
1929,40692.13,38865.66,38632.92,Weh No Su.5697
1930,38873.0,34510.32,37966.65,sheo.9187
1931,2801.55,2827.02,3589.19,le castor baveux.2605
1932,31278.76,38401.97,35670.08,debowoh.2051
1933,23335.99,22517.18,4331.09,Gyrobro.3657
1934,43537.64,39576.79,29720.48,Arkadia.9432
1935,23740.31,21298.52,28685.69,Hardvenger.1759
1936,32346.71,32033.57,27851.27,Miannei.5072
1937,5656.09,4584.23,4247.06,Exen.4908
1938,23309.5,24392.16,28347.26,Valtarion.7380
1939,27134.16,23416.92,28649.39,Xaphan.8745
1940,33172.98,33383.02,30429.16,Elrydria.6105
1941,22285.65,20758.95,21658.79,qseft.9327
1942,37066.51,35383.09,37507.68,erjdrifter.5301
1943,23205.02,22984.82,18137.95,jcFrog.4639
1944,6426.56,4764.39,4450.21,YoshiRx.2376
1945,24983.53,21644.36,23865.49,SwagPigeon.1483
1946,1585.77,4431.39,5002.5,Reynard.3294
1947,14859.12,13822.7,6836.19,Dargonath.5013
1948,13485.21,9945.11,10690.82,Ninjela.8704
1949,15139.47,19211.55,16890.31,Reviren.9082
1950,18290.51,18468.64,16425.27,Cyrus.2607
1951,3582.58,3086.12,2.11,gedamado.6758
1952,26645.32,17777.73,3760.7,african power.4312
1953,22851.54,17662.1,0.0,Inooid.4365
1954,16995.62,20091.93,241.23,La chica con dagas.9810
1955,29094.54,17071.95,86.32,Untid.2357
1956,18235.69,29947.42,12.98,Niksonlolo.2630
1957,18142.14,21264.18,2375.96,Wicked Fury.5213
1958,12554.4,11527.23,0.0,vluevitx.4326
1959,3175.18,2285.77,318.6,Ebel.2650
1960,23842.81,25394.96,267.72,TobiNano.2071
1961,14292.22,15871.89,13625.91,Fluffy Maris.9167
1962,14595.52,12828.89,5022.35,Nopelius.9280
1963,16796.28,17523.24,11909.37,aja ctrnact.7928
1964,2271.5,2231.48,1691.0,NaKorm.1326
1965,21631.6,18792.49,18176.09,Andrea.6513
1966,35963.23,32818.03,34559.0,MaliBuda.3581
1967,45375.0,42685.26,46481.74,Yoniix.4912
1968,20412.98,19506.01,15768.72,Death Blooms.8719
1969,19705.94,28141.45,24513.02,The Meowsterpiece.6215
1970,1759.24,1992.46,1320.46,Echo.5712
1971,42372.45,48455.41,51994.84,FlizzyFler.3791
1972,27707.25,28986.89,26717.62,Stevo.2987
1973,40596.14,46991.67,45518.79,Raidillon.8254
1974,23269.53,24414.55,27084.62,Wasaabii.4605
1975,25565.19,22123.96,22254.75,Trollgon.3850
1976,40184.68,48718.29,46274.08,harambe.5406
1977,4844.12,3660.36,4017.67,paulelle.6813
1978,55659.27,46148.47,52619.19,Wincera.7564
1979,28093.86,25375.54,28742.06,Senapi.6385
1980,47029.74,45536.67,54503.81,KareBox.9628
1981,40806.86,44384.13,23426.93,Ghael.4726
1982,30850.58,28679.32,21074.73,Steven.7123
1983,50246.81,44486.3,49722.27,Vraed.4162
1984,4262.39,3507.32,4394.48,SOF Noble Six.4256
1985,24961.81,25862.34,20802.42,pigeon.7684
1986,40455.13,39216.13,32258.27,xehos.8295
1987,52261.95,45761.96,46084.37,Streamy.9275
1988,14802.61,15073.53,17171.44,bad arse man.9604
1989,38065.22,36290.68,35510.83,Ninjacatbob.3490
1990,40788.36,40233.36,41161.52,filedesless.5736
1991,24574.06,25868.64,26989.38,CrusaderCody.6935
1992,31135.89,29690.86,35441.04,Target.6379
1993,57930.89,56813.99,60792.49,Raidillon.8254
1994,56141.5,30229.85,50388.81,Westet.3068
1995,48503.28,39744.49,48930.78,Gamer.1463
1996,37421.83,42429.44,40585.8,Razor.9305
1997,54712.44,48163.69,56956.01,FidelOo.1493
1998,4682.06,3665.0,3644.61,Nika.8573
1999,57124.11,56918.48,62170.26,Jerry Pls.3981
2000,52744.0,55035.1,68616.22,Alcatraz.1957
2001,4262.88,3507.62,4394.4,SOF Noble Six.4256
2002,30854.69,28711.87,21071.19,Steven.7123
2003,50246.81,44472.47,49722.27,Vraed.4162
2004,24962.04,25921.83,20803.75,pigeon.7684
2005,40823.27,44393.32,23413.43,Ghael.4726
2006,52261.95,45761.96,46072.64,Streamy.9275
2007,38065.22,36259.87,35497.04,Ninjacatbob.3490
2008,14800.18,15242.47,17166.9,bad arse man.9604
2009,40454.42,39231.96,32258.3,xehos.8295
2010,40802.88,40235.32,41138.23,filedesless.5736
2011,4262.88,3507.62,4394.4,SOF Noble Six.4256
2012,30854.69,28711.87,21071.19,Steven.7123
2013,50246.81,44472.47,49722.27,Vraed.4162
2014,24962.04,25921.83,20803.75,pigeon.7684
2015,40823.27,44393.32,23413.43,Ghael.4726
2016,52261.95,45761.96,46072.64,Streamy.9275
2017,38065.22,36259.87,35497.04,Ninjacatbob.3490
2018,14800.18,15242.47,17166.9,bad arse man.9604
2019,40454.42,39231.96,32258.3,xehos.8295
2020,40802.88,40235.32,41138.23,filedesless.5736
2021,4262.88,3507.62,4394.4,SOF Noble Six.4256
2022,30854.69,28711.87,21071.19,Steven.7123
2023,50246.81,44472.47,49722.27,Vraed.4162
2024,24962.04,25921.83,20803.75,pigeon.7684
2025,40823.27,44393.32,23413.43,Ghael.4726
2026,52261.95,45761.96,46072.64,Streamy.9275
2027,38065.22,36259.87,35497.04,Ninjacatbob.3490
2028,14800.18,15242.47,17166.9,bad arse man.9604
2029,40454.42,39231.96,32258.3,xehos.8295
2030,40802.88,40235.32,41138.23,filedesless.5736
2031,15837.92,18071.0,3106.36,Graymatter.4723
2032,3073.28,3277.46,148.3,Hitoshura.3560
2033,2706.71,3603.09,1791.7,Gongador.7463
2034,18847.41,16231.37,5083.86,CrazyStallion.3109
2035,14504.83,14994.07,7039.09,Escherette.3740
2036,9495.05,6109.1,2531.59,ClydeFrog.1794
2037,8276.81,7017.0,611.82,noshitman.4276
2038,7984.41,7537.49,36.93,mobile storage.1294
2039,2695.68,2265.46,176.82,Quirin.1076
2040,14241.82,12819.87,0.0,Detective Hobbes McSqueek.9687
